总价,单价,地区,名称,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房管局核验码
90.0,10253,黄陂 盘龙城 三至四环,鼎鑫摩卡小镇,2室2厅1厨1卫,中楼层 (共33层),87.78㎡,平层,67.35㎡,板楼,南,钢混结构,精装,两梯六户,有,暂无数据,2023-12-30,商品房,2021-04-28,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20231230cD2BX
98.0,8239,黄陂 盘龙城 三至四环,名流人和天地四期,4室2厅1厨2卫,高楼层 (共31层),118.96㎡,平层,96.52㎡,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-12-08,商品房,2016-02-18,普通住宅,满五年,非共有,"
                                有抵押 30万元
                              ",已上传房本照片,20231208N7cv4
99.0,9005,黄陂 盘龙城 三至四环,南德榜样学府,3室2厅1厨2卫,中楼层 (共34层),109.95㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2023-11-30,商品房,2023-06-12,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,202306286EIHm
100.0,7925,黄陂 盘龙城 三至四环,恒大龙城,3室2厅1厨2卫,中楼层 (共12层),126.19㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,一梯四户,有,暂无数据,2023-12-02,商品房,2022-08-08,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20200912TFGa8
85.0,8649,黄陂 盘龙城 三至四环,新力帝泊湾,3室2厅1厨1卫,低楼层 (共13层),98.28㎡,平层,暂无数据,塔楼,南,钢混结构,其他,一梯四户,有,暂无数据,2023-12-26,商品房,2021-01-10,普通住宅,满两年,非共有,"
                                有抵押 50万元
                              ",已上传房本照片,20230909KBdBi
95.0,8809,黄陂 盘龙城 三至四环,天纵颐景康城,3室2厅1厨1卫,中楼层 (共28层),107.85㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,暂无数据,2023-12-08,商品房,2019-07-04,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20231208QeMwI
95.0,9544,黄陂 盘龙城 三至四环,F绿岛,3室2厅1厨2卫,中楼层 (共15层),99.54㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,一梯四户,有,暂无数据,2023-12-29,商品房,2021-06-15,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202311306Ov4B
95.0,10743,黄陂 盘龙城 三至四环,洪福美境,3室2厅1厨1卫,低楼层 (共30层),88.43㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-27,商品房,2020-12-17,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230203K5wJx 
90.0,7440,黄陂 盘龙城 三至四环,美景天城,4室2厅1厨2卫,高楼层 (共25层),120.97㎡,平层,暂无数据,塔楼,东南,钢混结构,其他,两梯五户,有,暂无数据,2023-12-04,商品房,2015-09-02,普通住宅,满五年,非共有,"
                                有抵押 客户偿还
                              ",已上传房本照片,20231204hFpAw
90.0,10964,黄陂 盘龙城 三至四环,恒大龙城,2室2厅1厨1卫,低楼层 (共15层),82.09㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯五户,有,暂无数据,2023-12-01,商品房,2019-12-01,普通住宅,满两年,非共有,"
                                有抵押 41万元 客户偿还
                              ",已上传房本照片,20231201A0SLf
95.0,8932,黄陂 盘龙城 ,汉口湖畔二期,3室2厅1厨2卫,高楼层 (共16层),106.36㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯五户,有,暂无数据,2023-11-30,商品房,2016-03-15,普通住宅,满五年,非共有,"
                                有抵押 5万元 银行 业主自还
                              ",已上传房本照片,2023081106s1N
90.0,7783,黄陂 盘龙城 三至四环,恒大龙城,3室2厅1厨1卫,中楼层 (共11层),115.64㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-12-31,商品房,2023-12-28,普通住宅,未满两年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,20240101tq1Sj
85.0,10232,黄陂 盘龙城 三至四环,恒大名都,2室2厅1厨1卫,中楼层 (共32层),83.08㎡,平层,68.28㎡,板塔结合,南 北,钢混结构,其他,两梯六户,有,暂无数据,2023-12-02,商品房,2014-02-11,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20211016EEtqU
94.0,8029,黄陂 武湖 三至四环,汉北大全景,3室2厅1厨2卫,中楼层 (共33层),117.08㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-11-01,商品房,2022-08-10,普通住宅,未满两年,共有,"
                                有抵押
                              ",已上传房本照片,20220827QCiiZ
88.0,7752,黄陂 盘龙城 三至四环,美景天城,3室2厅1厨2卫,中楼层 (共18层),113.53㎡,平层,91.11㎡,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-11-30,商品房,2016-01-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200413cVoxs
92.0,10757,黄陂 盘龙城 三至四环,恒达·盘龙湾荷苑,2室1厅1厨1卫,低楼层 (共33层),85.53㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-20,商品房,2021-03-08,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220501R2Yac
96.0,10923,黄陂 盘龙城 ,日月山水西区,2室2厅1厨1卫,中楼层 (共11层),87.89㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,有,暂无数据,2023-12-27,商品房,2016-12-28,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20231228uXnun
85.0,8968,黄陂 武湖 三至四环,武湖新天地,3室2厅1厨1卫,低楼层 (共20层),94.79㎡,平层,85㎡,板楼,南 北,钢混结构,其他,两梯三户,有,暂无数据,2023-12-16,商品房,2018-03-09,普通住宅,满五年,共有,"
                                有抵押 客户偿还
                              ",已上传房本照片,20210428uJPy8
90.0,8193,黄陂 盘龙城 三至四环,恒达·盘龙湾荷苑,3室2厅1厨1卫,低楼层 (共33层),109.85㎡,平层,暂无数据,板塔结合,南 北,钢混结构,简装,一梯四户,有,暂无数据,2023-12-14,商品房,2018-12-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210227vyEcS
95.0,8082,黄陂 黄陂其它 三至四环,滠水春晓,3室2厅1厨2卫,中楼层 (共34层),117.55㎡,平层,暂无数据,板楼,西南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-26,商品房,2021-06-09,普通住宅,满两年,共有,"
                                有抵押 33万元
                              ",已上传房本照片,20231229wHNVR
86.0,10058,黄陂 盘龙城 三至四环,鼎鑫摩卡小镇,2室1厅1厨1卫,低楼层 (共31层),85.51㎡,平层,68.67㎡,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-25,商品房,2015-05-26,普通住宅,满五年,非共有,"
                                有抵押 10万元 汉口银行 客户偿还
                              ",已上传房本照片,20200101H9PLq
82.0,9937,黄陂 盘龙城 ,汉口湖畔二期,2室2厅1厨1卫,中楼层 (共11层),82.52㎡,平层,67.23㎡,板楼,南,钢混结构,精装,一梯三户,有,暂无数据,2023-11-27,商品房,2020-01-06,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220602owqsi
97.0,8541,黄陂 盘龙城 三至四环,盘龙理想城,3室2厅1厨2卫,高楼层 (共27层),113.57㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,暂无数据,2023-12-20,商品房,2019-09-03,普通住宅,满两年,共有,"
                                有抵押 40万元 中国邮政银行 客户偿还
                              ",已上传房本照片,20230207PboAK
90.0,9616,黄陂 汉口北 三至四环,卓尔生活城,3室1厅1厨1卫,高楼层 (共18层),93.6㎡,平层,71.92㎡,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2024-01-09,商品房,2017-01-11,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210419XJoxn
95.0,8261,黄陂 盘龙城 三至四环,汉口湖畔,4室2厅1厨2卫,中楼层 (共24层),115㎡,平层,暂无数据,板楼,东南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-11-28,商品房,2016-09-18,普通住宅,满五年,共有,"
                                有抵押 28万元 业主自还
                              ",已上传房本照片,202312065JQMM
100.0,8597,黄陂 武湖 四环外,清能正荣府,3室2厅1厨2卫,低楼层 (共34层),116.32㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-12-28,商品房,2022-03-18,普通住宅,未满两年,共有,"
                                有抵押 业主自还
                              ",已上传房本照片,20231228uXHIK
90.0,8413,黄陂 盘龙城 三至四环,万博玖珑湾,3室2厅1厨2卫,中楼层 (共11层),106.98㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,暂无数据,2023-12-28,商品房,2021-07-23,普通住宅,满两年,共有,"
                                有抵押 53万元 邮政银行 金融公司垫资
                              ",已上传房本照片,20231229XN1FV
95.0,8660,黄陂 盘龙城 三至四环,南德榜样学府,3室2厅1厨2卫,中楼层 (共34层),109.71㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-12-27,商品房,2020-07-14,普通住宅,满两年,非共有,"
                                有抵押 30万元 金融公司垫资
                              ",已上传房本照片,20230829ysmbI
96.0,11239,黄陂 盘龙城 三至四环,天汇龙城,2室1厅1厨1卫,高楼层 (共16层),85.42㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯三户,有,暂无数据,2024-01-10,商品房,2022-09-02,普通住宅,未满两年,非共有,"
                                有抵押 57万元 农村商业银行 金融公司垫资
                              ",已上传房本照片,20240110hW7Yp
99.0,9692,黄陂 盘龙城 ,龙城懿品,3室2厅1厨1卫,中楼层 (共5层),102.15㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,有,暂无数据,2024-01-11,商品房,2018-01-11,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202309178Z3qU
93.0,7825,黄陂 盘龙城 三至四环,F绿岛,3室2厅1厨3卫,高楼层 (共15层),118.85㎡,平层,暂无数据,塔楼,南,钢混结构,其他,一梯四户,有,暂无数据,2024-01-04,商品房,2017-03-20,普通住宅,满五年,非共有,"
                                有抵押 29万元 建设银行 客户偿还
                              ",已上传房本照片,20230625hgvoG
88.0,7228,黄陂 汉口北 三至四环,左岸天地,3室2厅1厨2卫,低楼层 (共27层),121.75㎡,平层,95.46㎡,暂无数据,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-12-20,商品房,2020-08-13,普通住宅,满两年,非共有,"
                                有抵押 60万元 业主自还
                              ",已上传房本照片,20220614qvgGM
82.0,9648,黄陂 盘龙城 三至四环,天纵城,2室2厅1厨1卫,高楼层 (共32层),85㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯五户,有,暂无数据,2023-11-29,商品房,2018-04-18,普通住宅,满五年,共有,"
                                有抵押 业主自还
                              ",已上传房本照片,20210816oYu2H
95.0,9712,黄陂 盘龙城 三至四环,恒大名都,3室2厅1厨1卫,中楼层 (共18层),97.82㎡,平层,暂无数据,板楼,东南 南,钢混结构,精装,两梯四户,有,暂无数据,2024-01-04,商品房,2017-06-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20191224ebgJt
95.0,11090,黄陂 盘龙城 三至四环,F绿岛,2室2厅1厨1卫,低楼层 (共15层),85.67㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯四户,有,暂无数据,2023-12-16,商品房,2021-06-10,普通住宅,满两年,非共有,"
                                有抵押 20万元 公积金 业主自还
                              ",已上传房本照片,20231217TCFiJ
90.0,9172,黄陂 盘龙城 三至四环,南德榜样学府,3室2厅1厨1卫,中楼层 (共33层),98.13㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯五户,有,暂无数据,2024-01-11,商品房,2021-10-01,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20240111940UU
93.0,8300,黄陂 盘龙城 ,巢上城俊园,3室2厅1厨2卫,高楼层 (共31层),112.06㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-12-27,商品房,2023-12-30,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20200628nb1x9
100.0,10420,黄陂 盘龙城 三至四环,盘龙正荣府,3室2厅1厨1卫,高楼层 (共34层),95.97㎡,平层,暂无数据,板楼,南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-12-19,商品房,2023-09-22,普通住宅,未满两年,共有,"
                                有抵押 60万元 交通银行 金融公司垫资
                              ",已上传房本照片,20231119XKGUy
95.0,8273,黄陂 武湖 ,联投汉口郡二期,3室2厅1厨1卫,中楼层 (共33层),114.84㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-31,商品房,2022-05-25,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20231001MxYmk
81.0,8720,黄陂 汉口北 三至四环,卓尔生活城,3室2厅1厨1卫,低楼层 (共18层),92.9㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2024-01-02,商品房,2019-03-09,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220616i6Rhw
93.0,8527,黄陂 盘龙城 三至四环,恒大名都,3室2厅1厨1卫,低楼层 (共30层),109.07㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2024-01-09,商品房,2018-11-18,普通住宅,满五年,共有,"
                                有抵押 30万元 邮政银行 业主自还
                              ",已上传房本照片,20240111GdnAg
90.0,7666,黄陂 武湖 四环外,清能正荣府,3室2厅1厨2卫,高楼层 (共34层),117.41㎡,平层,89.42㎡,板楼,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-12-16,商品房,2023-06-30,普通住宅,未满两年,共有,"
                                有抵押 38万元 工商银行
                              ",已上传房本照片,20231026TOGr9
89.0,8892,黄陂 黄陂其它 四环外,汉北水晶城二期,3室2厅1厨1卫,低楼层 (共32层),100.1㎡,平层,78.06㎡,板塔结合,东南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-13,商品房,2021-03-26,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20230821wurv4
85.0,9401,黄陂 盘龙城 ,08经典,3室2厅1厨1卫,低楼层 (共18层),90.42㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯六户,有,暂无数据,2023-12-27,商品房,2019-11-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210708LvcwE
81.0,9061,黄陂 盘龙城 三至四环,恒大龙城,2室2厅1厨1卫,低楼层 (共15层),89.4㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯五户,有,暂无数据,2023-07-07,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押
                              ",未上传房本照片,20230214Oh2Wb
92.0,7827,黄陂 黄陂其它 三至四环,滠水春晓,3室2厅1厨2卫,高楼层 (共34层),117.55㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-12-15,商品房,2022-03-24,普通住宅,未满两年,非共有,"
                                有抵押 37万元 业主自还
                              ",已上传房本照片,202304033iIeG
84.0,8573,黄陂 黄陂其它 三至四环,中南拂晓城,3室2厅1厨2卫,中楼层 (共16层),97.99㎡,平层,79.08㎡,板楼,南 北,钢混结构,其他,两梯三户,有,暂无数据,2023-11-27,商品房,2021-07-28,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20231201iJvA6
81.0,8720,黄陂 汉口北 三至四环,卓尔生活城,3室2厅1厨1卫,低楼层 (共18层),92.9㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2024-01-02,商品房,2019-03-09,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220616i6Rhw
88.0,10102,黄陂 盘龙城 ,巢上城俊园,3室1厅1厨1卫,中楼层 (共33层),87.12㎡,平层,65.86㎡,塔楼,南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-09,商品房,2018-07-30,普通住宅,满五年,共有,"
                                有抵押 7万元 招商银行 业主自还
                              ",已上传房本照片,20231209L5vSd
100.0,8761,黄陂 盘龙城 ,名流人和天地一期,3室2厅1厨2卫,中楼层 (共5层),114.15㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,有,暂无数据,2023-12-27,商品房,2018-09-25,普通住宅,满五年,非共有,"
                                暂无数据
                              ",已上传房本照片,20210418hbdo9
86.0,7945,黄陂 黄陂其它 三至四环,中南拂晓城,3室2厅1厨2卫,低楼层 (共16层),108.25㎡,平层,暂无数据,板楼,南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-12-23,商品房,2022-05-01,普通住宅,未满两年,非共有,"
                                有抵押 90万元 金融公司垫资
                              ",已上传房本照片,20230307RaHU3
98.0,8367,黄陂 前川 四环外,板桥逸景,3室2厅1厨2卫,低楼层 (共33层),117.13㎡,平层,暂无数据,板楼,北 南,钢混结构,其他,两梯四户,有,暂无数据,2023-11-10,商品房,2021-03-08,普通住宅,满两年,共有,"
                                有抵押 50万元 50
                              ",已上传房本照片,20231005HPVmA
95.0,7535,黄陂 黄陂其它 三至四环,滠水春晓,3室1厅1厨1卫,中楼层 (共27层),126.08㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2023-11-24,商品房,2022-05-27,普通住宅,未满两年,共有,"
                                有抵押 20万元 农业银行 业主自还
                              ",已上传房本照片,20231125ANLq6
93.0,8803,黄陂 盘龙城 三至四环,天纵御府,3室2厅1厨1卫,高楼层 (共32层),105.65㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-11-11,商品房,2023-04-17,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20240106F7jj1
100.0,8731,黄陂 盘龙城 三至四环,天汇龙城二期,3室1厅1厨2卫,高楼层 (共33层),114.54㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯四户,有,暂无数据,2023-12-05,商品房,2018-07-10,普通住宅,满五年,共有,"
                                有抵押 50万元 交通银行 金融公司垫资
                              ",已上传房本照片,20210303vs0oU
90.0,9452,黄陂 盘龙城 三至四环,汉飞洋房印象,3室2厅1厨1卫,高楼层 (共7层),95.22㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,暂无数据,无,暂无数据,2023-12-27,商品房,2019-09-20,普通住宅,满两年,共有,"
                                有抵押 30万元
                              ",已上传房本照片,20230913ISaMW
93.0,8803,黄陂 盘龙城 三至四环,天纵御府,3室2厅1厨1卫,高楼层 (共32层),105.65㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-11-11,商品房,2023-04-17,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20240106F7jj1
89.0,8892,黄陂 黄陂其它 四环外,汉北水晶城二期,3室2厅1厨1卫,低楼层 (共32层),100.1㎡,平层,78.06㎡,板塔结合,东南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-13,商品房,2021-03-26,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20230821wurv4
82.0,8873,黄陂 盘龙城 三至四环,珩生领袖城,2室1厅1厨1卫,高楼层 (共18层),92.42㎡,平层,71.72㎡,板楼,南,钢混结构,精装,两梯三户,有,暂无数据,2023-12-06,商品房,2013-09-02,普通住宅,满五年,共有,"
                                有抵押 11万元 工行 客户偿还
                              ",已上传房本照片,20231209oKmTp
95.0,10132,黄陂 盘龙城 三至四环,帝大御璟城,3室2厅1厨1卫,中楼层 (共22层),93.77㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-12-14,商品房,2023-12-29,普通住宅,未满两年,非共有,"
                                有抵押 工行 金融公司垫资
                              ",已上传房本照片,20231229WFRvk
81.0,9061,黄陂 盘龙城 三至四环,恒大龙城,2室2厅1厨1卫,低楼层 (共15层),89.4㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯五户,有,暂无数据,2023-07-07,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押
                              ",未上传房本照片,20230214Oh2Wb
90.0,7940,黄陂 盘龙城 ,天汇龙城龙湖苑,3室2厅1厨2卫,低楼层 (共34层),113.36㎡,平层,88.33㎡,板楼,南,钢混结构,毛坯,两梯三户,有,暂无数据,2023-12-26,商品房,2021-03-11,普通住宅,满两年,非共有,"
                                有抵押 50万元 建设银行 业主自还
                              ",已上传房本照片,20221005OgsLS
88.0,7463,黄陂 盘龙城 三至四环,恒大名都,3室2厅1厨2卫,高楼层 (共32层),117.93㎡,平层,暂无数据,板楼,西南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-08,商品房,2018-12-11,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,20230728t42X6
89.0,8212,黄陂 盘龙城 三至四环,龙城汇萃园,3室1厅1厨2卫,高楼层 (共30层),108.38㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-12-30,商品房,2022-10-04,普通住宅,未满两年,非共有,"
                                有抵押 60万元 60 业主自还
                              ",已上传房本照片,2023123195JQa
100.0,7593,黄陂 盘龙城 ,龙城懿品,3室2厅1厨2卫,低楼层 (共5层),131.71㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,无,暂无数据,2024-01-09,商品房,2021-02-10,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,	20240109gokCV
83.0,9028,黄陂 盘龙城 三至四环,天纵城,2室2厅1厨1卫,高楼层 (共33层),91.94㎡,平层,71.89㎡,板塔结合,南,钢混结构,其他,两梯四户,有,暂无数据,2024-01-12,商品房,2021-01-07,普通住宅,满两年,非共有,"
                                有抵押 39万元 业主自还
                              ",已上传房本照片,20240112vJ7eL
90.0,7756,黄陂 盘龙城 三至四环,恒大名都,3室1厅1厨2卫,中楼层 (共32层),116.04㎡,平层,暂无数据,板塔结合,东北,钢混结构,精装,两梯四户,有,暂无数据,2024-01-11,商品房,2020-10-26,普通住宅,满两年,共有,"
                                有抵押 50万元 农商行 业主自还
                              ",已上传房本照片,20240112v65Wx
100.0,8850,黄陂 黄陂其它 三至四环,中南拂晓城,3室2厅1厨2卫,低楼层 (共15层),113㎡,平层,暂无数据,暂无数据,南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-11-08,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 60万元 中国银行 金融公司垫资
                              ",未上传房本照片,20210429ceIhW
93.0,10140,黄陂 盘龙城 ,中城时代商业街,6室2厅2厨2卫,高楼层 (共4层),91.72㎡,复式,暂无数据,板楼,东南 南,钢混结构,其他,两梯十四户,有,暂无数据,2023-12-18,商品房,2017-03-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20231219SMjGe
85.0,8066,黄陂 盘龙城 三至四环,美景天城,3室2厅1厨1卫,低楼层 (共18层),105.39㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,暂无数据,2023-12-10,商品房,2019-05-05,普通住宅,满两年,共有,"
                                有抵押 89万元 金融公司垫资 业主自还
                              ",已上传房本照片,20230210NpOpi
85.0,9553,黄陂 黄陂其它 三至四环,滠水春晓,2室2厅1厨1卫,高楼层 (共34层),88.98㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-12-02,商品房,2018-10-14,普通住宅,满五年,共有,"
                                暂无数据
                              ",已上传房本照片,202303028jJpq
97.0,7154,黄陂 盘龙城 ,名流人和天地三期,3室2厅1厨2卫,高楼层 (共11层),135.6㎡,平层,135.6㎡,板楼,南 北,钢混结构,精装,一梯两户,有,暂无数据,2024-01-12,商品房,2016-01-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20240112pOsLY
98.0,8212,黄陂 盘龙城 三至四环,汉口湖畔,3室2厅1厨1卫,低楼层 (共26层),119.34㎡,平层,91.61㎡,板塔结合,南,钢混结构,其他,两梯五户,有,暂无数据,2024-01-06,商品房,2013-12-27,普通住宅,满五年,非共有,"
                                有抵押 25万元 金融公司 业主自还
                              ",已上传房本照片,20240117poTQO
100.0,8082,黄陂 盘龙城 三至四环,鼎鑫摩卡小镇,3室2厅1厨2卫,高楼层 (共31层),123.74㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-12-27,商品房,2023-12-31,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,2020042973Znf
85.0,8655,黄陂 盘龙城 三至四环,天纵城,3室2厅1厨1卫,中楼层 (共33层),98.22㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2023-11-30,商品房,2019-10-31,普通住宅,满两年,共有,"
                                有抵押 45万元 建行
                              ",已上传房本照片,20220324lxHEl
90.0,7143,黄陂 盘龙城 ,未来海岸,3室2厅1厨2卫,中楼层 (共6层),126㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,暂无数据,无,暂无数据,2023-12-31,商品房,2015-09-24,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20180824C77Q3
82.0,10212,黄陂 盘龙城 ,中城时代二期,3室2厅1厨1卫,高楼层 (共11层),80.3㎡,平层,63.75㎡,板楼,东南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-13,商品房,2015-09-22,普通住宅,满五年,共有,"
                                有抵押 25万元
                              ",已上传房本照片,202312143VrKY
98.0,10008,黄陂 盘龙城 三至四环,歌林花园,3室1厅1厨1卫,高楼层 (共11层),97.93㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,暂无数据,2023-12-11,商品房,2020-07-06,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202305221dQls
83.0,9028,黄陂 盘龙城 三至四环,天纵城,2室2厅1厨1卫,高楼层 (共33层),91.94㎡,平层,71.89㎡,板塔结合,南,钢混结构,其他,两梯四户,有,暂无数据,2024-01-12,商品房,2021-01-07,普通住宅,满两年,非共有,"
                                有抵押 39万元 业主自还
                              ",已上传房本照片,20240112vJ7eL
83.0,6978,黄陂 盘龙城 三至四环,名流人和天地四期,3室2厅1厨2卫,中楼层 (共31层),118.96㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-12-18,商品房,2018-07-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20231005y2Pkf
85.0,6787,黄陂 盘龙城 ,F阳光城,3室1厅1厨2卫,高楼层 (共18层),125.24㎡,平层,104.03㎡,塔楼,南 北,钢混结构,其他,两梯三户,有,暂无数据,2023-11-21,商品房,2011-08-02,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202109158QMSX
96.0,8637,黄陂 盘龙城 三至四环,鼎鑫摩卡小镇,3室2厅1厨2卫,中楼层 (共34层),111.15㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯五户,有,暂无数据,2023-12-27,商品房,2019-07-12,普通住宅,满两年,共有,"
                                有抵押 43万元 金融公司垫资
                              ",已上传房本照片,20200812g17OX	
83.0,6978,黄陂 盘龙城 三至四环,名流人和天地四期,3室2厅1厨2卫,中楼层 (共31层),118.96㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-12-18,商品房,2018-07-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20231005y2Pkf
