总价,单价,地区,名称,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房管局核验码
64.0,6194,汉南 汉南其它 四环外,碧桂园凤凰湾,3室2厅1厨2卫,中楼层 (共27层),103.34㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-09-28,商品房,2023-10-24,普通住宅,未满两年,非共有,"
                                有抵押 40万元 邮政银行 业主自还
                              ",已上传房本照片,20231024EevVv
72.5,6052,汉南 汉南其它 四环外,星悦湾,3室2厅1厨2卫,高楼层 (共30层),119.81㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-05-05,商品房,2023-04-06,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230508YhIcQ
62.5,5914,汉南 汉南其它 四环外,华发中城峰景湾,3室2厅1厨2卫,中楼层 (共33层),105.69㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-02-28,商品房,2022-11-30,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230228gFWu6
60.0,5542,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室2厅1厨2卫,中楼层 (共34层),108.28㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-08-21,商品房,2023-06-19,普通住宅,未满两年,共有,"
                                有抵押 55万元 中国银行 业主自还
                              ",已上传房本照片,20230809H05u6
55.0,5502,汉南 汉南其它 四环外,华发中城峰景湾,3室2厅1厨2卫,中楼层 (共34层),99.97㎡,平层,76.88㎡,板楼,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-06-19,商品房,2022-09-16,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230131mkSrT
70.0,6472,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室2厅1厨2卫,低楼层 (共34层),108.17㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-05-13,商品房,2021-12-14,普通住宅,满两年,非共有,"
                                有抵押 50万元 公积金 业主自还
                              ",已上传房本照片,202305138p5en
65.0,5726,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室1厅1厨2卫,低楼层 (共48层),113.52㎡,平层,85.81㎡,板楼,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-02-26,商品房,2022-02-15,普通住宅,未满两年,非共有,"
                                有抵押 59万元 金融公司垫资
                              ",已上传房本照片,202206286UJhM
76.0,6492,汉南 汉南其它 四环外,兰亭风华,3室2厅1厨2卫,高楼层 (共31层),117.07㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2022-11-09,商品房,2021-12-02,普通住宅,满两年,非共有,"
                                有抵押 60万元 中信银行 客户偿还
                              ",已上传房本照片,20221109BVju3
80.0,5617,汉南 汉南其它 四环外,兰亭风华,4室2厅1厨2卫,中楼层 (共17层),142.44㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2022-11-13,商品房,2022-07-27,普通住宅,未满两年,非共有,"
                                有抵押 60万元 建设银行 客户偿还
                              ",已上传房本照片,20221113xItT1
54.5,5202,汉南 汉南其它 四环外,华发中城峰景湾,3室2厅1厨1卫,中楼层 (共33层),104.78㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2022-09-20,商品房,2022-07-14,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220923PNNWI
54.5,5146,汉南 汉南其它 四环外,兰亭风华,3室2厅1厨2卫,低楼层 (共33层),105.91㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2022-07-16,商品房,2022-05-20,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220723Nao8o
75.0,6303,汉南 汉南其它 ,南岛太白湖畔B区,3室2厅1厨2卫,高楼层 (共19层),119㎡,平层,暂无数据,暂无数据,南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-05-09,商品房,2022-09-19,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230509Vw8MR
85.0,6495,汉南 汉南其它 四环外,华发中城峰景湾,4室2厅1厨2卫,中楼层 (共28层),130.88㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-08-20,商品房,2023-08-20,普通住宅,未满两年,非共有,"
                                有抵押 中国银行
                              ",已上传房本照片,20230820Asxnf
59.5,5999,汉南 汉南其它 四环外,华发中城峰景湾,3室2厅1厨2卫,高楼层 (共34层),99.19㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2022-10-29,商品房,2022-08-04,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220809gjg42
73.0,6233,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室2厅1厨2卫,中楼层 (共31层),117.12㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯六户,有,暂无数据,2023-04-09,商品房,2021-11-25,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,	20230410vw3Wo
63.0,6018,汉南 汉南其它 ,绿地城协子河畔A,3室2厅1厨2卫,低楼层 (共33层),104.69㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯三户,有,暂无数据,2023-06-20,商品房,2022-09-08,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20221209JFfvl
62.0,5232,汉南 汉南其它 四环外,兰亭风华,3室2厅1厨2卫,高楼层 (共25层),118.52㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2022-10-18,商品房,2022-07-19,普通住宅,未满两年,非共有,"
                                有抵押 60万元 中信银行 客户偿还
                              ",已上传房本照片,20221018TAiYs
83.0,8176,汉南 汉南其它 四环外,碧桂园凤凰湾,3室2厅1厨2卫,低楼层 (共34层),101.52㎡,平层,81.22㎡,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2023-05-02,商品房,2022-02-09,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230502N9tON
67.5,6387,汉南 汉南其它 四环外,华发中城峰景湾,3室2厅1厨2卫,中楼层 (共33层),105.69㎡,平层,暂无数据,板楼,北 南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2022-10-20,商品房,2022-09-14,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20221021GqxhW
47.5,4626,汉南 汉南其它 四环外,兰亭风华,3室2厅1厨2卫,低楼层 (共25层),102.7㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-08-29,商品房,2021-12-09,普通住宅,满两年,非共有,"
                                有抵押 33万元 建设银行 业主自还
                              ",已上传房本照片,20230830gM4P5
77.0,5523,汉南 汉南其它 ,绿地城太白湖畔F区,3室2厅1厨2卫,中楼层 (共11层),139.44㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯两户,有,暂无数据,2023-08-05,商品房,2022-07-19,普通住宅,未满两年,非共有,"
                                有抵押 45万元
                              ",已上传房本照片,20230806RStu9
59.0,6321,汉南 汉南其它 四环外,华发中城峰景湾,3室2厅1厨2卫,中楼层 (共18层),93.35㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-06-21,商品房,2023-06-21,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230621XfKDY
72.0,5391,汉南 汉南其它 四环外,兰亭风华,3室2厅1厨2卫,低楼层 (共25层),133.56㎡,平层,暂无数据,板楼,东南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-10-21,商品房,2022-02-28,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20231022nGbMB
62.0,5471,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室2厅1厨1卫,中楼层 (共48层),113.34㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-06-30,商品房,2023-04-10,普通住宅,未满两年,非共有,"
                                有抵押 58万元 58 客户偿还
                              ",已上传房本照片,20230705lBjIm
70.0,5909,汉南 汉南其它 四环外,兰亭风华,3室2厅1厨2卫,高楼层 (共33层),118.48㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-05-03,商品房,2022-01-12,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20230517BxLAj
70.0,5514,汉南 汉南其它 四环外,蓝光雍锦天府,3室2厅1厨2卫,低楼层 (共26层),126.96㎡,平层,103.12㎡,板楼,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-07-11,商品房,2023-08-03,普通住宅,未满两年,共有,"
                                有抵押 金融公司垫资
                              ",已上传房本照片,202308272hKxX
57.0,5381,汉南 汉南其它 ,绿地城协子河畔A,3室1厅1厨2卫,低楼层 (共23层),105.94㎡,平层,暂无数据,板楼,南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-05-24,商品房,2023-05-24,普通住宅,未满两年,共有,"
                                有抵押 30万元
                              ",已上传房本照片,20210201lZftC
59.0,5455,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室2厅1厨2卫,中楼层 (共34层),108.17㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-10-19,商品房,2022-01-01,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,202310196Z1QD
70.0,5463,汉南 汉南其它 四环外,新城庭瑞君悦观澜,4室2厅1厨2卫,中楼层 (共34层),128.15㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2023-06-02,商品房,2023-05-31,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,2023060216s4M
38.0,4258,汉南 汉南其它 四环外,汉武国际城,2室1厅1厨1卫,中楼层 (共17层),89.26㎡,平层,74㎡,板楼,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-11-21,商品房,2014-07-23,普通住宅,满五年,共有,"
                                有抵押 22万元
                              ",已上传房本照片,20231121vOdom
57.0,4525,汉南 汉南其它 四环外,汉武国际城,3室2厅1厨2卫,高楼层 (共16层),125.97㎡,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2021-12-22,商品房,2021-12-22,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202112225InYx
60.0,5843,汉南 汉南其它 四环外,兰亭风华,3室2厅1厨2卫,低楼层 (共25层),102.7㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-05-08,商品房,2022-01-28,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230508o9sev
60.0,5286,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室2厅1厨2卫,低楼层 (共48层),113.52㎡,平层,85.81㎡,板楼,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2022-08-09,商品房,2022-01-25,普通住宅,满两年,非共有,"
                                有抵押 50万元 建设银行 客户偿还
                              ",已上传房本照片,202208098RS4Y
68.0,5823,汉南 汉南其它 四环外,兰亭风华,3室2厅1厨2卫,中楼层 (共31层),116.79㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-11-23,商品房,2021-11-12,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,20210927vditj
90.0,6412,汉南 汉南其它 四环外,华发中城峰景湾,4室2厅1厨2卫,中楼层 (共34层),140.37㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2022-11-02,商品房,2022-11-02,普通住宅,未满两年,非共有,"
                                有抵押 84万元 邮政储蓄银行 客户偿还
                              ",已上传房本照片,20220825lCTC5
80.0,5959,汉南 汉南其它 四环外,新城庭瑞君悦观澜,4室1厅1厨2卫,高楼层 (共48层),134.26㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-07-11,商品房,2022-05-01,普通住宅,未满两年,非共有,"
                                有抵押 60万元
                              ",已上传房本照片,202206302Onpy
50.0,6101,汉南 汉南其它 ,汉南大道,3室1厅1厨1卫,中楼层 (共6层),81.96㎡,平层,暂无数据,暂无数据,南 北,混合结构,其他,暂无数据,暂无数据,暂无数据,2023-11-06,商品房,2023-11-06,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210401Asu2t
80.0,6161,汉南 汉南其它 四环外,碧桂园凰城悦山湖,4室2厅1厨2卫,高楼层 (共26层),129.85㎡,平层,暂无数据,板楼,北 南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2022-07-29,商品房,2022-07-01,普通住宅,未满两年,共有,"
                                有抵押 28万元 汉口银行 业主自还
                              ",已上传房本照片,20220705OnL5P
58.0,4949,汉南 汉南其它 四环外,兰亭风华,3室2厅1厨2卫,中楼层 (共31层),117.2㎡,平层,89.83㎡,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2023-10-25,商品房,2023-06-25,普通住宅,未满两年,非共有,"
                                有抵押 45万元
                              ",已上传房本照片,20231026S9XF8
40.0,4489,汉南 汉南其它 ,兴业佳园,2室2厅1厨1卫,低楼层 (共6层),89.12㎡,平层,78.25㎡,暂无数据,南,混合结构,其他,暂无数据,暂无数据,暂无数据,2023-06-20,商品房,2015-09-24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202303207hRWE
50.0,5444,汉南 汉南其它 四环外,江景湾,2室2厅1厨1卫,低楼层 (共17层),91.85㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯三户,有,暂无数据,2023-07-26,商品房,2021-06-01,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230623rjPCf
55.0,5853,汉南 汉南其它 四环外,汉武国际城,2室1厅1厨1卫,中楼层 (共17层),93.97㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2022-12-14,商品房,2019-03-22,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210511VlUoJ
45.0,4294,汉南 汉南其它 ,博学佳园,2室2厅1厨1卫,中楼层 (共7层),104.8㎡,平层,92.45㎡,暂无数据,东南,混合结构,其他,暂无数据,暂无数据,暂无数据,2023-09-30,商品房,2010-12-10,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20231025dl2AE
62.0,5483,汉南 汉南其它 ,薇湖水岸,3室2厅1厨1卫,中楼层 (共18层),113.08㎡,平层,暂无数据,暂无数据,南,钢混结构,其他,两梯三户,有,暂无数据,2023-08-01,商品房,2018-05-02,普通住宅,满五年,共有,"
                                有抵押 45万元 工商银行 金融公司垫资
                              ",已上传房本照片,20230801ripNf
46.0,5209,汉南 汉南其它 ,南国江城,2室2厅1厨1卫,高楼层 (共6层),88.31㎡,平层,暂无数据,暂无数据,南 北,混合结构,精装,暂无数据,暂无数据,暂无数据,2023-07-12,商品房,2021-04-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231007uVBF2
50.0,5407,汉南 汉南其它 ,薇湖水岸,2室2厅1厨1卫,低楼层 (共12层),92.48㎡,平层,暂无数据,暂无数据,南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-08-22,商品房,2020-10-30,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220222Lswb5
37.0,4083,汉南 汉南其它 ,幸福家园小区,2室1厅1厨1卫,高楼层 (共16层),90.63㎡,平层,71.45㎡,暂无数据,南,钢混结构,简装,暂无数据,暂无数据,暂无数据,2023-10-14,动迁安置房,2021-08-26,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230910CL4Da
45.0,4839,汉南 汉南其它 四环外,汉武国际城,2室2厅1厨1卫,高楼层 (共16层),93.01㎡,平层,77.16㎡,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2022-06-02,商品房,2017-07-20,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,20220602NRxWH
40.0,3581,汉南 汉南其它 ,汉南大道1251附16号,2室2厅1厨2卫,高楼层 (共6层),111.73㎡,平层,98.77㎡,暂无数据,南,混合结构,其他,暂无数据,暂无数据,暂无数据,2023-07-22,拆迁还建房,2019-09-09,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202307235dysd
45.0,6221,汉南 汉南其它 ,绿地城协子河畔A,2室2厅1厨1卫,低楼层 (共34层),72.34㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯五户,有,暂无数据,2023-01-31,商品房,2021-02-08,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20230131vjEoO
58.0,6716,汉南 汉南其它 ,盛世港湾,3室2厅1厨1卫,低楼层 (共11层),86.37㎡,平层,暂无数据,暂无数据,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-08-29,商品房,2021-04-21,普通住宅,满两年,非共有,"
                                有抵押 11万元 中国建设银行 客户偿还
                              ",已上传房本照片,20210816QP31Y
35.0,3954,汉南 汉南其它 ,碧云轩,3室1厅1厨1卫,高楼层 (共6层),88.52㎡,平层,暂无数据,暂无数据,南 北,混合结构,其他,暂无数据,暂无数据,暂无数据,2022-07-01,房改房,2016-05-18,普通住宅,满五年,共有,"
                                有抵押 16万元 工商银行 客户偿还
                              ",已上传房本照片,20220701R1Fnn
25.0,3526,汉南 汉南其它 ,月亮湾路,2室2厅1厨1卫,高楼层 (共6层),70.91㎡,平层,暂无数据,暂无数据,南,混合结构,精装,暂无数据,暂无数据,暂无数据,2023-09-13,商品房,2020-06-23,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202309130XEf3
35.0,5894,汉南 汉南其它 四环外,御景华府,1室1厅1厨1卫,中楼层 (共21层),59.39㎡,平层,42.59㎡,塔楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-07-16,商品房,2018-07-02,普通住宅,满五年,非共有,"
                                有抵押 23万元 农行汉南
                              ",已上传房本照片,20230718reKWZ
52.0,5902,汉南 汉南其它 四环外,东庭郡园,2室2厅1厨1卫,高楼层 (共17层),88.11㎡,平层,71.48㎡,板塔结合,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-06-20,商品房,2020-07-11,普通住宅,满两年,共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,20230703y4Ny8
40.1,4411,汉南 汉南其它 ,碧桂园翠堤春晓,2室2厅1厨1卫,中楼层 (共6层),90.92㎡,平层,77.81㎡,板楼,南,钢混结构,其他,暂无数据,无,暂无数据,2020-05-02,商品房,2010-02-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202312225Bwk0
45.0,5131,汉南 汉南其它 四环外,御景华府,2室2厅1厨1卫,中楼层 (共18层),87.71㎡,平层,70.43㎡,板塔结合,南,钢混结构,其他,两梯四户,有,暂无数据,2023-06-20,商品房,2017-12-11,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230319fDFny
78.0,6020,汉南 汉南其它 四环外,圆梦08庄园1-3期,3室2厅1厨2卫,中楼层 (共11层),129.58㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,有,暂无数据,2023-09-13,商品房,2023-09-07,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,202309160mLB7
75.0,8684,汉南 汉南其它 ,碧桂园桂湖映月,2室2厅1厨1卫,低楼层 (共18层),86.37㎡,平层,71.63㎡,暂无数据,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-08-29,商品房,2014-10-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230823Yd4kX
58.0,5002,汉南 汉南其它 四环外,江景湾,3室2厅1厨1卫,高楼层 (共17层),115.96㎡,平层,93.7㎡,板楼,南 北,钢混结构,毛坯,两梯三户,有,暂无数据,2023-04-27,商品房,2023-01-12,普通住宅,未满两年,非共有,"
                                有抵押 34万元 建设银行
                              ",已上传房本照片,20230220EmJmp
62.0,5726,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室2厅1厨2卫,高楼层 (共34层),108.28㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-04-17,商品房,2022-02-09,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230214iED4l
79.5,6214,汉南 汉南其它 四环外,华发中城峰景湾,4室2厅1厨2卫,低楼层 (共34层),127.95㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-07-30,商品房,2023-09-04,普通住宅,未满两年,共有,"
                                有抵押 60万元 邮政 客户偿还
                              ",已上传房本照片,202208023wlB7
91.0,7010,汉南 汉南其它 四环外,碧桂园凰城悦山湖,4室2厅1厨2卫,高楼层 (共32层),129.83㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2022-08-25,商品房,2022-07-18,普通住宅,未满两年,共有,"
                                有抵押 65万元 中国银行 客户偿还
                              ",已上传房本照片,20220825hjKZv
75.0,5560,汉南 汉南其它 ,绿地城南岛马影河畔B,4室2厅1厨2卫,低楼层 (共11层),134.91㎡,平层,112.7㎡,暂无数据,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-07-25,商品房,2023-07-25,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220408A8exk
92.0,6824,汉南 汉南其它 ,绿地城北岛孝贤坊,4室2厅2厨1卫,低楼层 (共11层),134.83㎡,平层,暂无数据,暂无数据,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-03-23,商品房,2023-03-23,普通住宅,未满两年,共有,"
                                有抵押 58万元 交通银行
                              ",已上传房本照片,20230323dtphD
45.0,5263,汉南 汉南其它 ,绿地城协子河畔A,3室2厅1厨1卫,高楼层 (共23层),85.51㎡,平层,65.75㎡,板楼,南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-06-20,商品房,2023-03-21,普通住宅,未满两年,共有,"
                                有抵押 36万元 客户偿还
                              ",已上传房本照片,20230329GJPlH
65.0,6219,汉南 汉南其它 四环外,兰亭风华,3室2厅1厨2卫,中楼层 (共34层),104.53㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-09-29,商品房,2023-10-08,普通住宅,未满两年,共有,"
                                有抵押 56万元 业主自还
                              ",已上传房本照片,20220220Exm97
51.0,4828,汉南 汉南其它 四环外,江景湾,3室2厅1厨1卫,低楼层 (共10层),105.65㎡,平层,86.46㎡,板楼,南,钢混结构,其他,一梯两户,有,暂无数据,2023-08-22,商品房,2023-06-16,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230822iIf55
55.0,6048,汉南 汉南其它 ,绿地城北岛左岸,3室2厅1厨1卫,低楼层 (共7层),90.95㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯两户,有,暂无数据,2023-06-29,商品房,2023-08-02,普通住宅,未满两年,非共有,"
                                有抵押 29万元 业主自还
                              ",已上传房本照片,20230823gNub5
85.0,6633,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室2厅0厨2卫,中楼层 (共34层),128.15㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-09-20,商品房,2023-09-22,普通住宅,未满两年,共有,"
                                有抵押 中国银行 业主自还
                              ",已上传房本照片,202309254rgSe
65.0,4791,汉南 汉南其它 四环外,永丰清华园,4室2厅1厨2卫,低楼层 (共24层),135.68㎡,平层,暂无数据,板楼,东南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-10-26,商品房,2023-10-26,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20231026dq1mo
60.0,4643,汉南 汉南其它 三至四环,新长江香榭澜溪三期,3室2厅1厨2卫,高楼层 (共24层),129.24㎡,平层,100.99㎡,暂无数据,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-07-25,商品房,2023-07-25,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230401KqCVs
63.0,6085,汉南 汉南其它 四环外,碧桂园凰城悦山湖,3室2厅1厨2卫,低楼层 (共34层),103.55㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-09-14,商品房,2021-12-17,普通住宅,满两年,共有,"
                                有抵押 53万元 客户偿还
                              ",已上传房本照片,20230914trq83
40.0,4666,汉南 汉南其它 三至四环,新长江香榭澜溪三期,2室1厅1厨1卫,低楼层 (共24层),85.73㎡,平层,66.32㎡,暂无数据,东南,钢混结构,毛坯,两梯四户,有,暂无数据,2022-06-11,商品房,2021-11-26,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20211231jvi2G
74.0,5512,汉南 汉南其它 四环外,新城庭瑞君悦观澜,4室2厅1厨2卫,高楼层 (共48层),134.26㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-06-29,商品房,2023-02-15,普通住宅,未满两年,非共有,"
                                有抵押 60万元 建设银行 业主自还
                              ",已上传房本照片,20230630xqRb8
62.0,5597,汉南 汉南其它 四环外,碧桂园凰城,3室1厅1厨1卫,中楼层 (共11层),110.79㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,一梯三户,有,暂无数据,2022-12-05,商品房,2023-02-12,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220606Odtkb
60.0,4575,汉南 汉南其它 四环外,新长江香榭澜溪二期,4室2厅1厨2卫,高楼层 (共34层),131.16㎡,平层,103.88㎡,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-07-12,商品房,2023-07-12,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,202307125qPn6
125.0,8463,汉南 汉南其它 ,绿地城协子河畔B,4室2厅1厨2卫,中楼层 (共6层),147.71㎡,平层,暂无数据,暂无数据,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-05-18,商品房,2022-07-07,普通住宅,未满两年,共有,"
                                有抵押
                              ",已上传房本照片,20230302NZKgZ
72.0,5357,汉南 汉南其它 ,太白湖畔D区,4室2厅1厨2卫,中楼层 (共11层),134.41㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,暂无数据,暂无数据,暂无数据,2023-02-22,商品房,2022-05-20,普通住宅,未满两年,非共有,"
                                有抵押 68万元
                              ",已上传房本照片,20230222aD6v6
54.8,5241,汉南 汉南其它 四环外,兰亭风华,3室2厅1厨2卫,低楼层 (共31层),104.57㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-02-14,商品房,2023-01-03,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20230323wFElf
85.0,5932,汉南 汉南其它 四环外,兰亭风华,4室2厅1厨2卫,中楼层 (共18层),143.31㎡,平层,暂无数据,板楼,北 南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-08-23,商品房,2023-07-03,普通住宅,未满两年,非共有,"
                                有抵押 60万元 中信 客户偿还
                              ",已上传房本照片,20230824QeTEO
64.0,5375,汉南 汉南其它 四环外,华发中城峰景湾,3室2厅1厨2卫,中楼层 (共34层),119.07㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-09-23,商品房,2023-09-21,普通住宅,未满两年,共有,"
                                有抵押 60万元 建行 业主自还
                              ",已上传房本照片,20230923mLCKY
