总价,单价,地区,名称,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房管局核验码
80.0,8987,沌口开发区 沌口 三至四环,葛洲坝紫郡蘭园,3室2厅1厨2卫,中楼层 (共33层),89.02㎡,暂无数据,暂无数据,塔楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-05-09,商品房,2022-03-02,商住两用,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230509c9rtE
50.0,5233,沌口开发区 沌口 ,小军山社区,2室2厅1厨1卫,低楼层 (共17层),95.55㎡,平层,暂无数据,暂无数据,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2022-08-11,拆迁还建房,2023-05-15,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230519pvolC
50.0,7195,沌口开发区 沌口 ,枫桦苇岸,2室2厅1厨1卫,低楼层 (共18层),69.5㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-02-12,商品房,2023-02-12,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230212djIVM
46.0,4853,沌口开发区 沌口 ,小军山社区,2室2厅1厨1卫,高楼层 (共18层),94.8㎡,平层,暂无数据,暂无数据,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-02-03,拆迁还建房,2023-03-23,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230325OGsMX
51.8,5570,沌口开发区 沌口 ,小军山社区,2室2厅1厨1卫,中楼层 (共18层),93.01㎡,平层,暂无数据,暂无数据,东南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-07-06,拆迁还建房,2023-06-19,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230706wJuyW
65.0,8300,沌口开发区 沌口 四环外,港湾江城,2室2厅1厨1卫,中楼层 (共32层),78.32㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯五户,有,暂无数据,2022-12-09,商品房,2023-01-19,普通住宅,未满两年,非共有,"
                                有抵押 20万元 建行 业主自还
                              ",已上传房本照片,202303174FTqP
38.5,10243,沌口开发区 沌口 三至四环,碧桂园泰富城,2室1厅1厨1卫,低楼层 (共19层),37.59㎡,平层,暂无数据,塔楼,南,钢混结构,其他,八梯十五户,有,暂无数据,2023-02-28,商品房,2023-02-28,商住两用,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210306SytFt
65.0,8881,沌口开发区 沌口 ,枫桦苇岸,2室1厅1厨1卫,高楼层 (共33层),73.19㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-02-01,商品房,2023-02-01,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220701im3xZ
50.0,6007,沌口开发区 沌口 四环外,海伦小镇,2室2厅1厨1卫,低楼层 (共26层),83.25㎡,平层,63.34㎡,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2022-10-07,商品房,2022-02-21,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20221007CNTb9
49.0,5933,沌口开发区 沌口 四环外,海伦小镇,2室1厅1厨1卫,中楼层 (共33层),82.6㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-05-15,商品房,2021-12-02,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202208139ks9L
65.0,8279,沌口开发区 沌口 ,枫桦苇岸,2室2厅1厨1卫,低楼层 (共18层),78.52㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯四户,有,暂无数据,2023-07-22,限价商品房,2023-05-01,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230711i8bmU
35.0,7669,沌口开发区 沌口 三至四环,葛洲坝紫郡蘭园,1室1厅0厨1卫,高楼层 (共22层),45.64㎡,平层,暂无数据,塔楼,南,钢混结构,其他,四梯二十户,有,暂无数据,2023-02-23,商品房,2022-01-25,商住两用,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230224KmsO3
128.0,14397,沌口开发区 沌口 三至四环,金色港湾双湖林语,3室2厅1厨1卫,中楼层 (共34层),88.91㎡,平层,71.32㎡,板塔结合,东南,钢混结构,其他,两梯四户,有,暂无数据,2023-06-16,商品房,2022-07-15,普通住宅,未满两年,非共有,"
                                有抵押 85万元 交通银行
                              ",已上传房本照片,20230630hEutc
128.0,14397,沌口开发区 沌口 三至四环,金色港湾双湖林语,3室2厅1厨1卫,中楼层 (共34层),88.91㎡,平层,71.32㎡,板塔结合,东南,钢混结构,其他,两梯四户,有,暂无数据,2023-06-16,商品房,2022-07-15,普通住宅,未满两年,非共有,"
                                有抵押 85万元 交通银行
                              ",已上传房本照片,20230630hEutc
35.0,7669,沌口开发区 沌口 三至四环,葛洲坝紫郡蘭园,1室1厅0厨1卫,高楼层 (共22层),45.64㎡,平层,暂无数据,塔楼,南,钢混结构,其他,四梯二十户,有,暂无数据,2023-02-23,商品房,2022-01-25,商住两用,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230224KmsO3
49.0,5889,沌口开发区 沌口 四环外,现代天外天小镇,2室1厅1厨1卫,低楼层 (共20层),83.21㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-06-08,商品房,2022-02-26,普通住宅,未满两年,非共有,"
                                有抵押 24万元 公积金 业主自还
                              ",已上传房本照片,20230306jS7pQ
60.0,8199,沌口开发区 沌口 ,枫桦苇岸,2室1厅1厨1卫,中楼层 (共24层),73.18㎡,平层,53㎡,板塔结合,南 北,钢结构,其他,两梯四户,有,暂无数据,2023-09-02,限价商品房,2023-09-11,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230911yOFrt
55.0,6140,沌口开发区 沌口 ,建华社区C区,2室1厅1厨1卫,低楼层 (共6层),89.59㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,暂无数据,无,暂无数据,2023-09-07,拆迁还建房,2022-05-11,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230907ojsKd
75.0,8945,沌口开发区 沌口 四环外,台银城,2室2厅1厨1卫,低楼层 (共32层),83.85㎡,平层,65.39㎡,板楼,南,钢混结构,其他,三梯六户,有,暂无数据,2023-06-30,商品房,2022-02-09,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20230816RHQIA	
54.8,5900,沌口开发区 沌口 ,小军山社区,2室2厅1厨1卫,高楼层 (共18层),92.89㎡,平层,暂无数据,暂无数据,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2022-11-03,商品房,2022-10-22,普通住宅,未满两年,非共有,"
                                有抵押 35万元 工商银行 业主自还
                              ",已上传房本照片,20221103RnCA9
100.0,7518,沌口开发区 沌口 四环外,车都春台里,3室2厅1厨2卫,高楼层 (共33层),133.03㎡,平层,暂无数据,暂无数据,东南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-09-17,商品房,2023-04-23,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,202309177tDHK
35.0,7669,沌口开发区 沌口 三至四环,葛洲坝紫郡蘭园,1室1厅0厨1卫,高楼层 (共22层),45.64㎡,平层,暂无数据,塔楼,南,钢混结构,其他,四梯二十户,有,暂无数据,2023-02-23,商品房,2022-02-03,商住两用,未满两年,共有,"
                                有抵押 15万元
                              ",已上传房本照片,20230224KmsO3
62.0,7334,沌口开发区 沌口 四环外,车都春台里,2室2厅1厨1卫,低楼层 (共33层),84.54㎡,平层,暂无数据,暂无数据,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-07-04,商品房,2023-01-17,普通住宅,未满两年,非共有,"
                                有抵押 45万元  建行 客户偿还
                              ",已上传房本照片,2023070603Mox
108.0,12498,沌口开发区 沌口 ,神龙白领宿舍,2室2厅1厨1卫,中楼层 (共19层),86.42㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯十二户,有,暂无数据,2023-09-07,商品房,2023-09-11,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230911A8KbS
108.0,12995,沌口开发区 沌口 三至四环,东风阳光城四期,2室2厅1厨1卫,高楼层 (共32层),83.11㎡,平层,63.72㎡,板楼,东南,钢混结构,其他,两梯四户,有,暂无数据,2020-12-26,商品房,2014-05-21,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,	20201205X1DOy
90.0,7944,沌口开发区 沌口 三至四环,长江楚韵,3室2厅1厨2卫,低楼层 (共33层),113.3㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-06-08,商品房,2023-06-08,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230407lBTHr
78.0,7082,沌口开发区 沌口 四环外,海伦小镇,3室2厅1厨2卫,高楼层 (共33层),110.15㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-08-30,商品房,2023-02-02,普通住宅,未满两年,非共有,"
                                有抵押 19万元
                              ",已上传房本照片,20230928CQQrO
68.0,7064,沌口开发区 沌口 四环外,海伦小镇,3室1厅1厨2卫,低楼层 (共23层),96.27㎡,平层,90㎡,板楼,南,钢混结构,其他,两梯六户,有,暂无数据,2023-09-06,商品房,2019-05-23,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20210528hGT43
106.0,13127,沌口开发区 沌口 三至四环,嘎纳印象,2室2厅1厨1卫,高楼层 (共32层),80.75㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2022-06-02,商品房,2022-05-27,普通住宅,未满两年,共有,"
                                有抵押 30万元 . 客户偿还
                              ",已上传房本照片,20220603vlLgv
80.0,8395,沌口开发区 沌口 四环外,海伦小镇,3室1厅1厨1卫,中楼层 (共33层),95.3㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-09-19,商品房,2022-10-28,普通住宅,未满两年,非共有,"
                                有抵押 20万元 建行 业主自还
                              ",已上传房本照片,20230922Ehvl9
90.0,8172,沌口开发区 沌口 四环外,海伦小镇,3室2厅1厨2卫,高楼层 (共33层),110.14㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-08-03,商品房,2023-07-28,普通住宅,未满两年,非共有,"
                                有抵押 42万元 中国邮政银行
                              ",已上传房本照片,20230802tjj7g
105.0,8235,沌口开发区 沌口 四环外,武地电建君樾府,3室2厅1厨2卫,高楼层 (共32层),127.51㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-08-03,商品房,2022-07-20,普通住宅,未满两年,非共有,"
                                有抵押 80万元 建设银行
                              ",已上传房本照片,20230809EPL1R
98.0,7596,沌口开发区 沌口 四环外,中建壹品澜庭,4室2厅1厨2卫,中楼层 (共32层),129.02㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-10-21,商品房,2021-12-03,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20231025CDBCu
85.0,10610,沌口开发区 沌口 四环外,港湾江城,2室1厅1厨1卫,低楼层 (共32层),80.12㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-10-24,商品房,2022-10-26,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220807Ra7oI
72.0,6560,沌口开发区 沌口 四环外,海伦小镇,3室2厅1厨2卫,低楼层 (共33层),109.76㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯四户,有,暂无数据,2023-09-18,商品房,2023-04-28,普通住宅,未满两年,非共有,"
                                有抵押 20万元 邮政 业主自还
                              ",已上传房本照片,20230909Uo0py
102.0,8001,沌口开发区 沌口 四环外,武地电建君樾府,3室2厅1厨2卫,高楼层 (共32层),127.49㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-09-07,商品房,2022-07-19,普通住宅,未满两年,共有,"
                                有抵押 40万元 建行 业主自还
                              ",已上传房本照片,20230909vAYXg
95.0,8483,沌口开发区 沌口 四环外,海伦小镇,3室2厅1厨2卫,中楼层 (共26层),112㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-03-09,商品房,2022-02-16,普通住宅,未满两年,共有,"
                                有抵押 18万元 业主自还
                              ",已上传房本照片,20230314FOrfG
95.0,7352,沌口开发区 沌口 ,新新人家,3室2厅1厨2卫,低楼层 (共18层),129.23㎡,平层,107.81㎡,板楼,南 北,钢混结构,其他,三梯四户,有,暂无数据,2023-03-20,拆迁还建房,2022-07-12,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230403a2iHk
58.0,6088,沌口开发区 沌口 四环外,海伦小镇,3室2厅1厨1卫,中楼层 (共33层),95.27㎡,平层,暂无数据,板楼,东南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-03-17,商品房,2022-09-20,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230320jPKks
96.0,9316,沌口开发区 沌口 四环外,华润置地公园里,3室2厅1厨2卫,高楼层 (共18层),103.05㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-10-21,商品房,2023-02-15,普通住宅,未满两年,非共有,"
                                有抵押 59万元
                              ",已上传房本照片,202303185ZxMb
70.0,6378,沌口开发区 沌口 四环外,海伦小镇,3室2厅1厨2卫,低楼层 (共33层),109.76㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2022-12-04,商品房,2022-09-16,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20221206MqfVO
100.0,11955,沌口开发区 沌口 二至三环,地铁盛观尚城,2室2厅1厨1卫,低楼层 (共18层),83.65㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯四户,有,暂无数据,2022-11-11,商品房,2021-12-06,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20221111QcwYw
65.0,6822,沌口开发区 沌口 四环外,海伦小镇,3室2厅1厨1卫,低楼层 (共33层),95.29㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2022-09-28,商品房,2023-07-21,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230912l80eH
78.0,6800,沌口开发区 沌口 ,枫桦苇岸,3室1厅1厨2卫,低楼层 (共33层),114.72㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-10-17,限价商品房,2023-04-25,普通住宅,未满两年,共有,"
                                有抵押 6万元 农业 业主自还
                              ",已上传房本照片,20230608v6UXN
66.0,6014,沌口开发区 沌口 四环外,海伦小镇,3室2厅1厨2卫,低楼层 (共33层),109.75㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-03-04,商品房,2022-09-28,普通住宅,未满两年,共有,"
                                有抵押 20万元 邮政
                              ",已上传房本照片,20221026QRdbK
90.0,8743,沌口开发区 沌口 四环外,中建壹品澜庭,3室2厅1厨2卫,低楼层 (共21层),102.95㎡,平层,79.14㎡,板楼,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-03-07,商品房,2023-03-03,普通住宅,未满两年,非共有,"
                                有抵押 65万元 公积金 业主自还
                              ",已上传房本照片,20230310OPCnG
115.0,12366,沌口开发区 沌口 三至四环,观澜高尔夫公馆,3室2厅1厨1卫,低楼层 (共34层),93㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-04-26,商品房,2022-05-18,普通住宅,未满两年,非共有,"
                                有抵押 40万元 工商银行 业主自还
                              ",已上传房本照片,20230427ptNsK
130.0,11329,沌口开发区 沌口 二至三环,地铁盛观尚城,3室2厅1厨2卫,高楼层 (共18层),114.75㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-10-15,商品房,2022-03-11,普通住宅,未满两年,非共有,"
                                有抵押 97万元 业主自还
                              ",已上传房本照片,20231015jp0UN
129.0,13871,沌口开发区 沌口 三至四环,观澜高尔夫公馆,3室2厅1厨1卫,高楼层 (共34层),93㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-05-23,商品房,2023-05-16,普通住宅,未满两年,非共有,"
                                有抵押 35万元 工商银行 业主自还
                              ",已上传房本照片,20230607xKgyy
120.0,8765,沌口开发区 沌口 ,枫桦苇岸,4室2厅1厨2卫,高楼层 (共18层),136.92㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯三户,有,暂无数据,2023-09-17,限价商品房,2023-09-17,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20211221Vy4kN
80.0,8893,沌口开发区 沌口 四环外,实地君兰汀岸,3室2厅1厨1卫,高楼层 (共30层),89.96㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2022-12-29,商品房,2022-03-28,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20221229YcTtV
118.0,13328,沌口开发区 沌口 三至四环,爱佳798,3室2厅1厨1卫,中楼层 (共32层),88.54㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯三户,有,暂无数据,2023-05-25,商品房,2023-07-01,普通住宅,未满两年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,20230717J3WsQ
80.0,6989,沌口开发区 沌口 四环外,印江山,3室2厅1厨2卫,中楼层 (共17层),114.48㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-07-11,商品房,2022-09-13,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202306146xViH
120.0,8720,沌口开发区 沌口 ,百强名流雅阁,3室2厅1厨2卫,低楼层 (共17层),137.63㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯三户,有,暂无数据,2022-04-19,商品房,2022-03-14,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220419UGkcD
98.0,7771,沌口开发区 沌口 四环外,海伦小镇,3室2厅1厨2卫,中楼层 (共33层),126.11㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯三户,有,暂无数据,2022-09-14,商品房,2022-08-19,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,	20220914iuE6Q
120.0,9538,沌口开发区 沌口 ,枫桦苇岸,3室2厅1厨2卫,高楼层 (共18层),125.82㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯三户,有,暂无数据,2019-08-27,限价商品房,2022-02-26,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20200426Wkuog
88.0,10743,沌口开发区 沌口 三至四环,观澜高尔夫公馆,2室2厅1厨1卫,高楼层 (共34层),81.92㎡,平层,60.64㎡,板楼,南,钢混结构,精装,两梯五户,有,暂无数据,2022-02-08,商品房,2021-12-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220209nhvSt
68.0,9636,沌口开发区 沌口 ,湖岸嘉苑,2室2厅1厨1卫,低楼层 (共6层),70.57㎡,平层,58.49㎡,板塔结合,南 北,混合结构,精装,暂无数据,无,暂无数据,2023-02-03,拆迁还建房,2022-01-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220222jcdQO
80.0,9118,沌口开发区 沌口 ,新新人家,2室1厅1厨1卫,高楼层 (共18层),87.74㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2022-01-04,拆迁还建房,2022-01-04,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220222J2rb5
130.0,9253,沌口开发区 沌口 ,普天居贤院,4室2厅1厨2卫,高楼层 (共6层),140.51㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯两户,有,暂无数据,2023-02-19,商品房,2022-04-13,普通住宅,未满两年,非共有,"
                                有抵押 80万元 银行
                              ",已上传房本照片,202305189tX1Q
86.0,9349,沌口开发区 沌口 ,新新人家,2室2厅1厨1卫,高楼层 (共18层),91.99㎡,平层,暂无数据,板楼,西南,钢混结构,精装,三梯四户,有,暂无数据,2022-02-23,商品房,2022-02-23,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220228s259L
100.0,7930,沌口开发区 沌口 四环外,海伦小镇,3室2厅1厨2卫,低楼层 (共33层),126.11㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯三户,有,暂无数据,2022-07-31,商品房,2022-06-22,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220803Ky7CU
110.0,12370,沌口开发区 沌口 三至四环,观澜御苑,3室1厅1厨1卫,高楼层 (共32层),88.93㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯五户,有,暂无数据,2023-09-02,商品房,2023-04-10,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230830AKv2n
82.0,9385,沌口开发区 沌口 ,千晴岸,3室2厅1厨1卫,低楼层 (共28层),87.38㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-08-30,商品房,2023-03-31,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230813ViQM4
98.0,11380,沌口开发区 沌口 ,绿岛花园,3室1厅1厨1卫,低楼层 (共6层),86.12㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,暂无数据,无,暂无数据,2023-02-17,商品房,2022-10-11,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20221012TxWyZ
118.0,10641,沌口开发区 沌口 三至四环,港湾江城二期,3室2厅1厨2卫,低楼层 (共47层),110.9㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-06-03,商品房,2023-05-23,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230603ehf17
95.0,8147,沌口开发区 沌口 四环外,印江山,3室2厅1厨2卫,低楼层 (共24层),116.61㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-10-23,商品房,2023-02-23,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202310243oOGp
90.0,11733,沌口开发区 沌口 三至四环,观澜外校城,2室2厅1厨1卫,低楼层 (共33层),76.71㎡,平层,57.38㎡,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2022-09-12,商品房,2022-02-09,普通住宅,未满两年,非共有,"
                                有抵押 30万元
                              ",已上传房本照片,20220911sM7Jw
90.0,8889,沌口开发区 沌口 四环外,中建壹品澜庭,3室1厅1厨1卫,高楼层 (共32层),101.25㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-10-02,商品房,2022-11-22,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231008a0Z6l
87.0,9576,沌口开发区 沌口 三至四环,港湾江城二期,3室2厅1厨1卫,高楼层 (共33层),90.86㎡,平层,70.23㎡,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2022-02-10,商品房,2022-04-11,普通住宅,未满两年,非共有,"
                                有抵押 69万元
                              ",已上传房本照片,20220412Rcd5E
120.0,11320,沌口开发区 沌口 ,宁康园,3室2厅1厨1卫,低楼层 (共7层),106.01㎡,平层,暂无数据,板楼,东南,钢混结构,其他,暂无数据,无,暂无数据,2023-02-07,商品房,2023-02-08,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202302117voFt
107.0,9979,沌口开发区 沌口 ,博学华府,3室2厅1厨1卫,中楼层 (共27层),107.23㎡,平层,85.66㎡,板楼,南 北,钢混结构,其他,两梯六户,有,暂无数据,2022-05-06,商品房,2022-05-06,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20200404wHMMj
66.5,7264,沌口开发区 沌口 ,君融天湖,2室2厅1厨1卫,中楼层 (共18层),91.55㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯四户,有,暂无数据,2021-11-04,商品房,2022-04-04,普通住宅,未满两年,共有,"
                                有抵押 20万元 客户偿还
                              ",已上传房本照片,	20220625ee9rg
60.5,11037,沌口开发区 沌口 ,蔡家馨苑,1室1厅1厨1卫,中楼层 (共25层),54.82㎡,平层,暂无数据,暂无数据,南,钢混结构,毛坯,一梯五户,有,暂无数据,2023-03-17,拆迁还建房,2023-03-15,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202303176CIik
60.0,8508,沌口开发区 沌口 ,蔡家馨苑,2室2厅1厨1卫,高楼层 (共33层),70.53㎡,平层,暂无数据,暂无数据,南,钢混结构,简装,三梯六户,有,暂无数据,2023-08-18,商品房,2023-07-07,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230821LfFFa
68.0,8124,沌口开发区 沌口 ,君融天湖,2室2厅1厨1卫,中楼层 (共18层),83.71㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯六户,有,暂无数据,2023-10-09,商品房,2023-09-06,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231009M5TCZ
28.5,7701,沌口开发区 沌口 三至四环,华茂小米公寓,1室1厅1厨1卫,高楼层 (共16层),37.01㎡,平层,暂无数据,塔楼,北 南,钢混结构,精装,两梯十四户,有,暂无数据,2022-07-24,商品房,2022-07-25,商住两用,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220725sINyx
58.0,7022,沌口开发区 沌口 四环外,海伦小镇,2室1厅1厨1卫,高楼层 (共33层),82.6㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2023-01-12,商品房,2022-06-02,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220609r8h8G
50.0,7025,沌口开发区 沌口 三至四环,健龙果岭公元二期,2室2厅1厨1卫,低楼层 (共25层),71.18㎡,复式,暂无数据,塔楼,南,钢混结构,精装,四梯十九户,有,暂无数据,2023-05-31,商品房,2023-06-02,商住两用,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210122CYDPk
64.0,7486,沌口开发区 沌口 ,枫桦苇岸,2室1厅1厨1卫,低楼层 (共18层),85.5㎡,平层,69.49㎡,板楼,南,钢混结构,简装,两梯三户,有,暂无数据,2023-08-29,限价商品房,2022-08-05,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230412b3qNf
47.0,5675,沌口开发区 沌口 四环外,海伦小镇,2室1厅1厨1卫,低楼层 (共26层),82.83㎡,平层,75㎡,板楼,东南,钢混结构,精装,两梯四户,有,暂无数据,2023-02-02,商品房,2022-07-04,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20220709oOjxx	
90.0,10059,沌口开发区 沌口 三至四环,东合官湖郡,2室1厅1厨1卫,低楼层 (共27层),89.48㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯四户,有,暂无数据,2023-06-17,商品房,2023-05-15,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230618dvOpE
70.0,8382,沌口开发区 沌口 四环外,台银城,2室1厅1厨1卫,低楼层 (共28层),83.52㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2022-07-09,商品房,2022-07-12,普通住宅,未满两年,非共有,"
                                有抵押 42万元 建设银行 客户偿还
                              ",已上传房本照片,20220713NkaV0
